name,code,division_type,codename,district_code
Xã Hậu Thạnh Đông,27841,xã,xa_hau_thanh_dong,799
Xã Nhơn Hoà,27844,xã,xa_nhon_hoa,799
Xã Kiến Bình,27847,xã,xa_kien_binh,799
Xã Tân Thành,27850,xã,xa_tan_thanh,799
Xã Tân Bình,27853,xã,xa_tan_binh,799
Xã Tân Ninh,27856,xã,xa_tan_ninh,799
Xã Nhơn Ninh,27859,xã,xa_nhon_ninh,799
Xã Tân Hòa,27862,xã,xa_tan_hoa,799
Thị trấn Thạnh Hóa,27865,xã,thi_tran_thanh_hoa,800
Xã Tân Hiệp,27868,xã,xa_tan_hiep,800
Xã Thuận Bình,27871,xã,xa_thuan_binh,800
Xã Thạnh Phước,27874,xã,xa_thanh_phuoc,800
Xã Thạnh Phú,27877,xã,xa_thanh_phu,800
Xã Thuận Nghĩa Hòa,27880,xã,xa_thuan_nghia_hoa,800
Xã Thủy Đông,27883,xã,xa_thuy_dong,800
Xã Thủy Tây,27886,xã,xa_thuy_tay,800
Xã Tân Tây,27889,xã,xa_tan_tay,800
Xã Tân Đông,27892,xã,xa_tan_dong,800
Xã Thạnh An,27895,xã,xa_thanh_an,800
Thị trấn Đông Thành,27898,xã,thi_tran_dong_thanh,801
Xã Mỹ Quý Đông,27901,xã,xa_my_quy_dong,801
Xã Mỹ Thạnh Bắc,27904,xã,xa_my_thanh_bac,801
Xã Mỹ Quý Tây,27907,xã,xa_my_quy_tay,801
Xã Mỹ Thạnh Tây,27910,xã,xa_my_thanh_tay,801
Xã Mỹ Thạnh Đông,27913,xã,xa_my_thanh_dong,801
Xã Bình Thành,27916,xã,xa_binh_thanh,801
Xã Bình Hòa Bắc,27919,xã,xa_binh_hoa_bac,801
Xã Bình Hòa Hưng,27922,xã,xa_binh_hoa_hung,801
Xã Bình Hòa Nam,27925,xã,xa_binh_hoa_nam,801
Xã Mỹ Bình,27928,xã,xa_my_binh,801
Thị trấn Hậu Nghĩa,27931,xã,thi_tran_hau_nghia,802
Thị trấn Hiệp Hòa,27934,xã,thi_tran_hiep_hoa,802
Thị trấn Đức Hòa,27937,xã,thi_tran_duc_hoa,802
Xã Lộc Giang,27940,xã,xa_loc_giang,802
Xã An Ninh Đông,27943,xã,xa_an_ninh_dong,802
Xã An Ninh Tây,27946,xã,xa_an_ninh_tay,802
Xã Tân Mỹ,27949,xã,xa_tan_my,802
Xã Hiệp Hòa,27952,xã,xa_hiep_hoa,802
Xã Đức Lập Thượng,27955,xã,xa_duc_lap_thuong,802
Xã Đức Lập Hạ,27958,xã,xa_duc_lap_ha,802
Xã Tân Phú,27961,xã,xa_tan_phu,802
Xã Mỹ Hạnh Bắc,27964,xã,xa_my_hanh_bac,802
Xã Đức Hòa Thượng,27967,xã,xa_duc_hoa_thuong,802
Xã Hòa Khánh Tây,27970,xã,xa_hoa_khanh_tay,802
Xã Hòa Khánh Đông,27973,xã,xa_hoa_khanh_dong,802
Xã Mỹ Hạnh Nam,27976,xã,xa_my_hanh_nam,802
Xã Hòa Khánh Nam,27979,xã,xa_hoa_khanh_nam,802
Xã Đức Hòa Đông,27982,xã,xa_duc_hoa_dong,802
Xã Đức Hòa Hạ,27985,xã,xa_duc_hoa_ha,802
Xã Hựu Thạnh,27988,xã,xa_huu_thanh,802
Thị trấn Bến Lức,27991,xã,thi_tran_ben_luc,803
Xã Thạnh Lợi,27994,xã,xa_thanh_loi,803
Xã Lương Bình,27997,xã,xa_luong_binh,803
Xã Thạnh Hòa,28000,xã,xa_thanh_hoa,803
Xã Lương Hòa,28003,xã,xa_luong_hoa,803
Xã Tân Bửu,28009,xã,xa_tan_buu,803
Xã An Thạnh,28012,xã,xa_an_thanh,803
Xã Bình Đức,28015,xã,xa_binh_duc,803
Xã Mỹ Yên,28018,xã,xa_my_yen,803
Xã Thanh Phú,28021,xã,xa_thanh_phu,803
Xã Long Hiệp,28024,xã,xa_long_hiep,803
Xã Thạnh Đức,28027,xã,xa_thanh_duc,803
Xã Phước Lợi,28030,xã,xa_phuoc_loi,803
Xã Nhựt Chánh,28033,xã,xa_nhut_chanh,803
Thị trấn Thủ Thừa,28036,xã,thi_tran_thu_thua,804
Xã Long Thạnh,28039,xã,xa_long_thanh,804
Xã Tân Thành,28042,xã,xa_tan_thanh,804
Xã Long Thuận,28045,xã,xa_long_thuan,804
Xã Mỹ Lạc,28048,xã,xa_my_lac,804
Xã Mỹ Thạnh,28051,xã,xa_my_thanh,804
Xã Bình An,28054,xã,xa_binh_an,804
Xã Nhị Thành,28057,xã,xa_nhi_thanh,804
Xã Mỹ An,28060,xã,xa_my_an,804
Xã Bình Thạnh,28063,xã,xa_binh_thanh,804
Xã Mỹ Phú,28066,xã,xa_my_phu,804
Xã Tân Long,28072,xã,xa_tan_long,804
Thị trấn Tân Trụ,28075,xã,thi_tran_tan_tru,805
Xã Tân Bình,28078,xã,xa_tan_binh,805
Xã Quê Mỹ Thạnh,28084,xã,xa_que_my_thanh,805
Xã Lạc Tấn,28087,xã,xa_lac_tan,805
Xã Bình Trinh Đông,28090,xã,xa_binh_trinh_dong,805
Xã Tân Phước Tây,28093,xã,xa_tan_phuoc_tay,805
Xã Bình Lãng,28096,xã,xa_binh_lang,805
Xã Bình Tịnh,28099,xã,xa_binh_tinh,805
Xã Đức Tân,28102,xã,xa_duc_tan,805
Xã Nhựt Ninh,28105,xã,xa_nhut_ninh,805
Thị trấn Cần Đước,28108,xã,thi_tran_can_duoc,806
Xã Long Trạch,28111,xã,xa_long_trach,806
Xã Long Khê,28114,xã,xa_long_khe,806
Xã Long Định,28117,xã,xa_long_dinh,806
Xã Phước Vân,28120,xã,xa_phuoc_van,806
Xã Long Hòa,28123,xã,xa_long_hoa,806
Xã Long Cang,28126,xã,xa_long_cang,806
Xã Long Sơn,28129,xã,xa_long_son,806
Xã Tân Trạch,28132,xã,xa_tan_trach,806
Xã Mỹ Lệ,28135,xã,xa_my_le,806
Xã Tân Lân,28138,xã,xa_tan_lan,806
Xã Phước Tuy,28141,xã,xa_phuoc_tuy,806
Xã Long Hựu Đông,28144,xã,xa_long_huu_dong,806
Xã Tân Ân,28147,xã,xa_tan_an,806
Xã Phước Đông,28150,xã,xa_phuoc_dong,806
Xã Long Hựu Tây,28153,xã,xa_long_huu_tay,806
Xã Tân Chánh,28156,xã,xa_tan_chanh,806
Thị trấn Cần Giuộc,28159,xã,thi_tran_can_giuoc,807
Xã Phước Lý,28162,xã,xa_phuoc_ly,807
Xã Long Thượng,28165,xã,xa_long_thuong,807
Xã Long Hậu,28168,xã,xa_long_hau,807
Xã Phước Hậu,28174,xã,xa_phuoc_hau,807
Xã Mỹ Lộc,28177,xã,xa_my_loc,807
Xã Phước Lại,28180,xã,xa_phuoc_lai,807
Xã Phước Lâm,28183,xã,xa_phuoc_lam,807
Xã Thuận Thành,28189,xã,xa_thuan_thanh,807
Xã Phước Vĩnh Tây,28192,xã,xa_phuoc_vinh_tay,807
Xã Phước Vĩnh Đông,28195,xã,xa_phuoc_vinh_dong,807
Xã Long An,28198,xã,xa_long_an,807
Xã Long Phụng,28201,xã,xa_long_phung,807
Xã Đông Thạnh,28204,xã,xa_dong_thanh,807
Xã Tân Tập,28207,xã,xa_tan_tap,807
Thị trấn Tầm Vu,28210,xã,thi_tran_tam_vu,808
Xã Bình Quới,28213,xã,xa_binh_quoi,808
Xã Hòa Phú,28216,xã,xa_hoa_phu,808
Xã Phú Ngãi Trị,28219,xã,xa_phu_ngai_tri,808
Xã Vĩnh Công,28222,xã,xa_vinh_cong,808
Xã Thuận Mỹ,28225,xã,xa_thuan_my,808
Xã Hiệp Thạnh,28228,xã,xa_hiep_thanh,808
Xã Phước Tân Hưng,28231,xã,xa_phuoc_tan_hung,808
Xã Thanh Phú Long,28234,xã,xa_thanh_phu_long,808
Xã Dương Xuân Hội,28237,xã,xa_duong_xuan_hoi,808
Xã An Lục Long,28240,xã,xa_an_luc_long,808
Xã Long Trì,28243,xã,xa_long_tri,808
Xã Thanh Vĩnh Đông,28246,xã,xa_thanh_vinh_dong,808
Phường 5,28249,xã,phuong_5,815
Phường 4,28252,xã,phuong_4,815
Phường 1,28261,xã,phuong_1,815
Phường 2,28264,xã,phuong_2,815
Phường 6,28270,xã,phuong_6,815
Phường 9,28273,xã,phuong_9,815
Phường 10,28276,xã,phuong_10,815
Phường Tân Long,28279,xã,phuong_tan_long,815
Xã Đạo Thạnh,28282,xã,xa_dao_thanh,815
Xã Trung An,28285,xã,xa_trung_an,815
Xã Mỹ Phong,28288,xã,xa_my_phong,815
Xã Tân Mỹ Chánh,28291,xã,xa_tan_my_chanh,815
Xã Phước Thạnh,28567,xã,xa_phuoc_thanh,815
Xã Thới Sơn,28591,xã,xa_thoi_son,815
Phường 2,28297,xã,phuong_2,816
Phường 1,28300,xã,phuong_1,816
Phường 5,28306,xã,phuong_5,816
Phường Long Hưng,28309,xã,phuong_long_hung,816
Phường Long Thuận,28312,xã,phuong_long_thuan,816
Phường Long Chánh,28315,xã,phuong_long_chanh,816
Phường Long Hòa,28318,xã,phuong_long_hoa,816
Xã Bình Đông,28708,xã,xa_binh_dong,816
Xã Bình Xuân,28717,xã,xa_binh_xuan,816
Xã Tân Trung,28729,xã,xa_tan_trung,816
Phường 1,28435,xã,phuong_1,817
Phường 2,28436,xã,phuong_2,817
Phường 3,28437,xã,phuong_3,817
Phường 4,28439,xã,phuong_4,817
Phường 5,28440,xã,phuong_5,817
Xã Mỹ Phước Tây,28447,xã,xa_my_phuoc_tay,817
Xã Mỹ Hạnh Đông,28450,xã,xa_my_hanh_dong,817
Xã Mỹ Hạnh Trung,28453,xã,xa_my_hanh_trung,817
Xã Tân Phú,28459,xã,xa_tan_phu,817
Xã Tân Bình,28462,xã,xa_tan_binh,817
Xã Tân Hội,28468,xã,xa_tan_hoi,817
Phường Nhị Mỹ,28474,xã,phuong_nhi_my,817
Xã Nhị Quý,28477,xã,xa_nhi_quy,817
Xã Thanh Hòa,28480,xã,xa_thanh_hoa,817
Xã Phú Quý,28483,xã,xa_phu_quy,817
Xã Long Khánh,28486,xã,xa_long_khanh,817
Thị trấn Mỹ Phước,28321,xã,thi_tran_my_phuoc,818
Xã Tân Hòa Đông,28324,xã,xa_tan_hoa_dong,818
Xã Thạnh Tân,28327,xã,xa_thanh_tan,818
Xã Thạnh Mỹ,28330,xã,xa_thanh_my,818
Xã Thạnh Hoà,28333,xã,xa_thanh_hoa,818
Xã Phú Mỹ,28336,xã,xa_phu_my,818
Xã Tân Hòa Thành,28339,xã,xa_tan_hoa_thanh,818
Xã Hưng Thạnh,28342,xã,xa_hung_thanh,818
Xã Tân Lập 1,28345,xã,xa_tan_lap_1,818
Xã Tân Hòa Tây,28348,xã,xa_tan_hoa_tay,818
Xã Tân Lập 2,28354,xã,xa_tan_lap_2,818
Xã Phước Lập,28357,xã,xa_phuoc_lap,818
Thị trấn Cái Bè,28360,xã,thi_tran_cai_be,819
Xã Hậu Mỹ Bắc B,28363,xã,xa_hau_my_bac_b,819
Xã Hậu Mỹ Bắc A,28366,xã,xa_hau_my_bac_a,819
Xã Mỹ Trung,28369,xã,xa_my_trung,819
Xã Hậu Mỹ Trinh,28372,xã,xa_hau_my_trinh,819
Xã Hậu Mỹ Phú,28375,xã,xa_hau_my_phu,819
Xã Mỹ Tân,28378,xã,xa_my_tan,819
Xã Mỹ Lợi B,28381,xã,xa_my_loi_b,819
Xã Thiện Trung,28384,xã,xa_thien_trung,819
Xã Mỹ Hội,28387,xã,xa_my_hoi,819
Xã An Cư,28390,xã,xa_an_cu,819
Xã Hậu Thành,28393,xã,xa_hau_thanh,819
Xã Mỹ Lợi A,28396,xã,xa_my_loi_a,819
Xã Hòa Khánh,28399,xã,xa_hoa_khanh,819
Xã Thiện Trí,28402,xã,xa_thien_tri,819
Xã Mỹ Đức Đông,28405,xã,xa_my_duc_dong,819
Xã Mỹ Đức Tây,28408,xã,xa_my_duc_tay,819
Xã Đông Hòa Hiệp,28411,xã,xa_dong_hoa_hiep,819
Xã An Thái Đông,28414,xã,xa_an_thai_dong,819
